Filing Date;Latitude;Longitude;Zip Code 2022;Was Defendant Evicted;Total Evictions
2022-02-17;35.202062;-89.934762;38128;No;998
2022-02-17;35.188783;-89.922855;38128;Yes;1
2022-02-17;35.200184;-89.937006;38128;Yes;998
2022-02-17;35.195319;-89.902328;38128;No;567
2022-02-17;35.199796;-89.937666;38128;Yes;998
2022-02-17;35.201043;-89.935453;38128;Yes;998
2022-02-17;35.201518;-89.935953;38128;Yes;998
2022-02-17;35.202288;-89.935327;38128;Yes;998
2022-02-17;35.194644;-89.902513;38128;Yes;567
2022-02-17;35.202189;-89.935568;38128;Yes;998
2022-02-18;35.223771;-89.92338;38128;No;2
2022-02-18;35.252037;-89.936731;38128;No;379
2022-02-18;35.213619;-89.908806;38128;Yes;1
2022-02-18;35.198643;-89.904167;38128;Yes;534
2022-02-18;35.198484;-89.904445;38128;No;534
2022-02-18;35.199479;-89.905136;38128;No;534
2022-02-18;35.20001;-89.904026;38128;Yes;534
2022-02-18;35.233665;-89.932406;38128;Yes;2
2022-02-18;35.251933;-89.93488;38128;No;379
2022-02-18;35.199479;-89.905136;38128;No;534
2022-02-18;35.209655;-89.958313;38128;No;1
2022-02-18;35.199902;-89.903721;38128;Yes;534
2022-02-18;35.225393;-89.929924;38128;No;6
2022-02-18;35.199252;-89.90514;38128;No;534
2022-02-18;35.246043;-89.918882;38128;Yes;1
2022-02-18;35.251159;-89.935826;38128;No;379
2022-02-18;35.252037;-89.936731;38128;No;379
2022-02-18;35.199479;-89.905136;38128;Yes;534
2022-02-21;35.196331;-89.901236;38128;No;794
2022-02-21;35.196331;-89.901236;38128;Yes;794
2022-02-21;35.181919;-89.933294;38128;No;108
2022-02-21;35.197419;-89.900719;38128;No;794
2022-02-21;35.198007;-89.901435;38128;No;794
2022-02-21;35.249088;-89.942139;38128;No;422
2022-02-21;35.249088;-89.942139;38128;Yes;422
2022-02-21;35.19964;-89.901575;38128;No;794
2022-02-21;35.198372;-89.901123;38128;No;794
2022-02-21;35.249976;-89.941012;38128;No;422
2022-02-21;35.1974;-89.901181;38128;Yes;794
2022-02-22;35.250505;-89.955769;38128;Yes;3
2022-02-22;35.210819;-89.925885;38128;No;126
2022-02-22;35.19964;-89.901575;38128;No;794
2022-02-22;35.197966;-89.90196;38128;Yes;794
2022-02-22;35.198007;-89.901435;38128;Yes;794
2022-02-22;35.1974;-89.901181;38128;No;794
2022-02-22;35.209912;-89.924031;38128;No;113
2022-02-23;35.202065;-89.934491;38128;Yes;998
2022-02-23;35.200475;-89.937573;38128;Yes;998
2022-02-23;35.260197;-89.927768;38128;No;523
2022-02-23;35.222001;-89.894874;38128;No;248
2022-02-23;35.259771;-89.925885;38128;Yes;523
2022-02-23;35.201518;-89.935953;38128;Yes;998
2022-02-23;35.222066;-89.895716;38128;No;248
2022-02-23;35.212343;-89.923408;38128;Yes;5
2022-02-23;35.20099;-89.935722;38128;Yes;998
2022-02-23;35.224373;-89.927178;38128;No;1
2022-02-23;35.200105;-89.937994;38128;No;998
2022-02-23;35.200523;-89.93628;38128;No;998
2022-02-23;35.200105;-89.937994;38128;Yes;998
2022-02-23;35.200184;-89.937006;38128;No;998
2022-02-23;35.221704;-89.896915;38128;No;248
2022-02-23;35.202189;-89.935568;38128;Yes;998
2022-02-23;35.199796;-89.937666;38128;Yes;998
2022-02-23;35.201366;-89.934937;38128;Yes;998
2022-02-23;35.202062;-89.934762;38128;No;998
2022-02-23;35.200211;-89.938232;38128;Yes;998
2022-02-23;35.249389;-89.953377;38128;Yes;4
2022-02-23;35.200978;-89.93702;38128;No;998
2022-02-23;35.202288;-89.935327;38128;Yes;998
2022-02-23;35.20262;-89.934994;38128;Yes;998
2022-02-23;35.202616;-89.934723;38128;No;998
2022-02-23;35.226146;-89.94019;38128;No;2
2022-02-23;35.201366;-89.934937;38128;Yes;998
2022-02-23;35.202062;-89.934762;38128;No;998
2022-02-23;35.201568;-89.934822;38128;No;998
2022-02-24;35.181919;-89.933294;38128;No;108
2022-02-24;35.240432;-89.910738;38128;No;1
2022-02-24;35.227768;-89.944279;38128;Yes;6
2022-02-25;35.230783;-89.920783;38128;No;3
2022-02-25;35.200739;-89.901193;38128;No;499
2022-02-28;35.207787;-89.907262;38128;No;1
2022-02-28;35.219648;-89.931964;38128;No;4
2022-02-28;35.181046;-89.933835;38128;Yes;291
2022-02-28;35.212561;-89.960812;38128;No;5
2022-03-01;35.240393;-89.928168;38128;No;557
2022-03-01;35.182165;-89.920584;38128;Yes;7
2022-03-01;35.240636;-89.927917;38128;Yes;557
2022-03-01;35.239155;-89.928072;38128;No;557
2022-03-01;35.240393;-89.928168;38128;No;557
2022-03-01;35.239136;-89.927643;38128;Yes;557
2022-03-01;35.2397;-89.928439;38128;No;557
2022-03-01;35.240896;-89.92725;38128;No;557
2022-03-01;35.239117;-89.928327;38128;Yes;557
2022-03-01;35.23982;-89.92749;38128;Yes;557
2022-03-01;35.240896;-89.92725;38128;No;557
2022-03-01;35.239779;-89.927939;38128;No;557
2022-03-01;35.238991;-89.926808;38128;No;557
2022-03-01;35.239511;-89.928254;38128;No;557
2022-03-01;35.240636;-89.927917;38128;No;557
2022-03-01;35.238997;-89.927018;38128;No;557
2022-03-02;35.200216;-89.898222;38128;Yes;202
2022-03-02;35.201536;-89.901622;38128;Yes;499
2022-03-02;35.200873;-89.900601;38128;No;499
2022-03-02;35.200873;-89.900601;38128;No;499
2022-03-02;35.243238;-89.916248;38128;Yes;4
2022-03-02;35.202039;-89.896346;38128;Yes;202
2022-03-02;35.23704;-89.935347;38128;No;1
2022-03-04;35.23303;-89.927614;38128;No;3
2022-03-04;35.224992;-89.9085;38128;No;1
2022-03-04;35.237849;-89.935686;38128;No;1
2022-03-04;35.239993;-89.927104;38128;No;557
2022-03-04;35.239713;-89.9264;38128;Yes;557
2022-03-04;35.239993;-89.927104;38128;No;557
2022-03-04;35.240176;-89.941758;38128;No;1
2022-03-04;35.240754;-89.926394;38128;Yes;557
2022-03-04;35.240582;-89.927472;38128;Yes;557
2022-03-04;35.240288;-89.926381;38128;No;557
2022-03-04;35.239713;-89.9264;38128;No;557
2022-03-04;35.240386;-89.927084;38128;No;557
2022-03-04;35.240288;-89.926381;38128;No;557
2022-03-04;35.23881;-89.94217;38128;Yes;2
2022-03-04;35.239713;-89.9264;38128;Yes;557
2022-03-04;35.239713;-89.9264;38128;No;557
2022-03-04;35.239673;-89.926883;38128;No;557
2022-03-04;35.240288;-89.926381;38128;No;557
2022-03-04;35.240754;-89.926394;38128;Yes;557
2022-03-04;35.240386;-89.927084;38128;No;557
2022-03-04;35.256324;-89.938529;38128;No;3
2022-03-07;35.197965;-89.938988;38128;Yes;470
2022-03-07;35.198483;-89.940203;38128;No;470
2022-03-07;35.198244;-89.939958;38128;Yes;470
2022-03-07;35.198807;-89.939938;38128;No;470
2022-03-07;35.200492;-89.901845;38128;No;499
2022-03-07;35.253942;-89.901427;38128;Yes;1
2022-03-07;35.251327;-89.955774;38128;No;6
2022-03-07;35.198307;-89.938561;38128;Yes;470
2022-03-08;35.195274;-89.902114;38128;Yes;567
2022-03-08;35.249211;-89.941495;38128;Yes;422
2022-03-08;35.198358;-89.939018;38128;No;470
2022-03-08;35.195412;-89.901297;38128;Yes;567
2022-03-08;35.194644;-89.902513;38128;No;567
2022-03-08;35.193618;-89.901262;38128;No;567
2022-03-08;35.195412;-89.901297;38128;No;567
2022-03-08;35.194644;-89.902513;38128;No;567
2022-03-09;35.200065;-89.897714;38128;No;202
2022-03-10;35.219231;-89.925706;38128;No;200
2022-03-10;35.236863;-89.942536;38128;Yes;1
2022-03-10;35.219431;-89.926786;38128;Yes;200
2022-03-10;35.219983;-89.926139;38128;No;200
2022-03-10;35.205002;-89.92475;38128;Yes;381
2022-03-10;35.204195;-89.924803;38128;Yes;381
2022-03-10;35.204662;-89.92543;38128;Yes;381
2022-03-10;35.217979;-89.9169;38128;No;4
2022-03-10;35.219438;-89.927005;38128;No;200
2022-03-11;35.244797;-89.952925;38128;Yes;3
2022-03-11;35.197966;-89.90196;38128;No;794
2022-03-11;35.227422;-89.930523;38128;No;2
2022-03-11;35.229141;-89.942353;38128;No;3
2022-03-11;35.198208;-89.898669;38128;No;1
2022-03-14;35.186297;-89.929142;38128;Yes;5
2022-03-14;35.255086;-89.937139;38128;No;97
2022-03-14;35.25413;-89.937176;38128;No;97
2022-03-14;35.253626;-89.937007;38128;Yes;97
2022-03-14;35.255086;-89.937139;38128;No;97
2022-03-15;35.200184;-89.937006;38128;No;998
2022-03-15;35.201366;-89.934937;38128;Yes;998
2022-03-15;35.200475;-89.937573;38128;Yes;998
2022-03-15;35.200105;-89.937994;38128;Yes;998
2022-03-15;35.201366;-89.934937;38128;Yes;998
2022-03-15;35.202616;-89.934723;38128;Yes;998
2022-03-15;35.250743;-89.936027;38128;No;379
2022-03-15;35.201043;-89.935453;38128;No;998
2022-03-15;35.202288;-89.935327;38128;No;998
2022-03-15;35.211633;-89.897514;38128;Yes;206
2022-03-15;35.252373;-89.935334;38128;No;379
2022-03-15;35.200523;-89.93628;38128;Yes;998
2022-03-15;35.250371;-89.935705;38128;No;379
2022-03-15;35.202065;-89.934491;38128;No;998
2022-03-15;35.250944;-89.931719;38128;Yes;4
2022-03-15;35.210745;-89.896588;38128;No;206
2022-03-15;35.201568;-89.934822;38128;No;998
2022-03-15;35.200235;-89.936743;38128;Yes;998
2022-03-15;35.199796;-89.937666;38128;Yes;998
2022-03-16;35.242252;-89.941021;38128;No;3
2022-03-16;35.248534;-89.940195;38128;No;422
2022-03-16;35.239002;-89.941266;38128;No;5
2022-03-16;35.247076;-89.938296;38128;No;2
2022-03-16;35.250658;-89.910068;38128;No;4
2022-03-16;35.202078;-89.913632;38128;No;607
2022-03-16;35.244293;-89.95674;38128;No;6
2022-03-16;35.201783;-89.91359;38128;No;607
2022-03-16;35.249411;-89.940904;38128;No;422
2022-03-17;35.246556;-89.92268;38128;No;1
2022-03-17;35.211633;-89.897514;38128;No;206
2022-03-17;35.236554;-89.936474;38128;Yes;1
2022-03-17;35.240228;-89.938454;38128;Yes;2
2022-03-18;35.237868;-89.929845;38128;Yes;5
2022-03-18;35.239155;-89.928072;38128;No;557
2022-03-18;35.249211;-89.941495;38128;No;422
2022-03-18;35.240288;-89.926381;38128;No;557
2022-03-18;35.239089;-89.927168;38128;No;557
2022-03-18;35.239136;-89.927643;38128;No;557
2022-03-18;35.239136;-89.927643;38128;No;557
2022-03-18;35.23982;-89.92749;38128;No;557
2022-03-18;35.239117;-89.928635;38128;No;557
2022-03-18;35.23907;-89.928558;38128;No;557
2022-03-18;35.240582;-89.927472;38128;Yes;557
2022-03-18;35.240993;-89.926683;38128;No;557
2022-03-18;35.239713;-89.9264;38128;Yes;557
2022-03-18;35.23952;-89.928372;38128;No;557
2022-03-18;35.240288;-89.926381;38128;No;557
2022-03-18;35.196195;-89.949596;38128;No;1
2022-03-18;35.249934;-89.94033;38128;No;422
2022-03-18;35.239502;-89.927319;38128;No;557
2022-03-18;35.239097;-89.927158;38128;No;557
2022-03-18;35.240393;-89.928168;38128;No;557
2022-03-18;35.23982;-89.92749;38128;No;557
2022-03-18;35.239494;-89.927105;38128;No;557
2022-03-18;35.250753;-89.940355;38128;Yes;422
2022-03-18;35.240916;-89.928152;38128;No;557
2022-03-18;35.239136;-89.927643;38128;Yes;557
2022-03-18;35.23982;-89.92749;38128;No;557
2022-03-21;35.243637;-89.908411;38128;No;5
2022-03-22;35.245561;-89.953269;38128;Yes;3
2022-03-23;35.194907;-89.900365;38128;No;567
2022-03-23;35.247171;-89.953499;38128;Yes;2
2022-03-23;35.20805;-89.904647;38128;No;4
2022-03-23;35.221704;-89.896915;38128;No;248
2022-03-23;35.249088;-89.942139;38128;Yes;422
2022-03-23;35.215861;-89.910045;38128;Yes;2
2022-03-24;35.234944;-89.923911;38128;Yes;225
2022-03-24;35.235565;-89.93618;38128;Yes;3
2022-03-24;35.226926;-89.931477;38128;No;2
2022-03-24;35.203588;-89.924747;38128;Yes;381
2022-03-24;35.258046;-89.928537;38128;Yes;523
2022-03-25;35.204869;-89.924429;38128;No;381
2022-03-25;35.209793;-89.952198;38128;Yes;320
2022-03-25;35.210402;-89.952222;38128;Yes;320
2022-03-25;35.194502;-89.909591;38128;No;824
2022-03-25;35.209997;-89.952348;38128;No;320
2022-03-25;35.209793;-89.952198;38128;Yes;320
2022-03-25;35.205002;-89.92475;38128;No;381
2022-03-25;35.2043;-89.92507;38128;Yes;381
2022-03-25;35.203536;-89.925262;38128;Yes;381
2022-03-25;35.210061;-89.952684;38128;Yes;320
2022-03-25;35.210061;-89.952684;38128;Yes;320
2022-03-25;35.209793;-89.952198;38128;No;320
2022-03-28;35.194411;-89.907069;38128;No;2
2022-03-28;35.24352;-89.922745;38128;Yes;1
2022-03-28;35.245277;-89.957714;38128;No;4
2022-03-29;35.204195;-89.924803;38128;Yes;381
2022-03-29;35.247453;-89.913505;38128;No;1
2022-03-30;35.204942;-89.925608;38128;No;381
2022-03-30;35.204841;-89.92507;38128;Yes;381
2022-03-30;35.203588;-89.924747;38128;No;381
2022-03-30;35.224546;-89.92469;38128;No;2
2022-03-30;35.204869;-89.924429;38128;Yes;381
2022-03-30;35.203707;-89.92563;38128;No;381
2022-03-31;35.245352;-89.90757;38128;Yes;18
2022-03-31;35.199066;-89.93918;38128;No;470
2022-03-31;35.198483;-89.940203;38128;No;470
2022-04-01;35.200669;-89.896738;38128;No;202
2022-04-01;35.200065;-89.897714;38128;Yes;202
2022-04-01;35.200501;-89.897444;38128;Yes;202
2022-04-01;35.202039;-89.896346;38128;No;202
2022-04-01;35.200669;-89.896738;38128;No;202
2022-04-05;35.248153;-89.953473;38128;No;2
2022-04-05;35.215037;-89.961619;38128;Yes;1
2022-04-05;35.243675;-89.939693;38128;Yes;11
2022-04-05;35.244634;-89.904108;38128;Yes;3
2022-04-06;35.199252;-89.901965;38128;No;794
2022-04-06;35.198372;-89.901123;38128;No;794
2022-04-06;35.212696;-89.921963;38128;Yes;140
2022-04-06;35.211908;-89.921856;38128;Yes;140
2022-04-06;35.242155;-89.939196;38128;No;1
2022-04-06;35.198151;-89.900821;38128;No;794
2022-04-06;35.203919;-89.929237;38128;No;443
2022-04-06;35.203555;-89.929212;38128;No;443
2022-04-06;35.204662;-89.92543;38128;Yes;381
2022-04-06;35.203754;-89.930657;38128;Yes;443
2022-04-06;35.212696;-89.921963;38128;Yes;140
2022-04-08;35.240483;-89.943974;38128;No;4
2022-04-08;35.248902;-89.936856;38128;No;5
2022-04-08;35.194913;-89.901653;38128;No;567
2022-04-08;35.179588;-89.933967;38128;Yes;4
2022-04-08;35.193518;-89.900508;38128;Yes;567
2022-04-08;35.194115;-89.900783;38128;Yes;567
2022-04-08;35.243582;-89.942204;38128;Yes;2
2022-04-08;35.257491;-89.928096;38128;Yes;523
2022-04-08;35.241814;-89.940173;38128;Yes;4
2022-04-08;35.193628;-89.901453;38128;Yes;567
2022-04-08;35.201783;-89.91359;38128;Yes;607
2022-04-08;35.2279;-89.944117;38128;No;1
2022-04-11;35.220533;-89.91805;38128;Yes;1
2022-04-11;35.183037;-89.923698;38128;No;2
2022-04-11;35.206855;-89.958401;38128;Yes;1
2022-04-11;35.199317;-89.938834;38128;No;470
2022-04-12;35.203074;-89.925228;38128;Yes;381
2022-04-13;35.243467;-89.948218;38128;No;2
2022-04-13;35.24149;-89.907827;38128;No;4
2022-04-13;35.198435;-89.901454;38128;Yes;794
2022-04-13;35.198682;-89.901217;38128;No;794
2022-04-13;35.241826;-89.93821;38128;Yes;1
2022-04-13;35.196944;-89.901117;38128;No;794
2022-04-14;35.202065;-89.934491;38128;Yes;998
2022-04-14;35.202065;-89.934491;38128;Yes;998
2022-04-14;35.20099;-89.935722;38128;Yes;998
2022-04-14;35.201043;-89.935453;38128;No;998
2022-04-14;35.197634;-89.898526;38128;No;1
2022-04-14;35.202189;-89.935568;38128;Yes;998
2022-04-14;35.200978;-89.93702;38128;No;998
2022-04-14;35.202616;-89.934723;38128;No;998
2022-04-14;35.202616;-89.934723;38128;No;998
2022-04-14;35.200105;-89.937994;38128;Yes;998
2022-04-14;35.200475;-89.937573;38128;No;998
2022-04-14;35.200211;-89.938232;38128;No;998
2022-04-14;35.201739;-89.935979;38128;No;998
2022-04-14;35.200978;-89.93702;38128;No;998
2022-04-14;35.200235;-89.936743;38128;Yes;998
2022-04-14;35.201518;-89.935953;38128;Yes;998
2022-04-14;35.200978;-89.93702;38128;Yes;998
2022-04-14;35.202065;-89.934491;38128;No;998
2022-04-14;35.202288;-89.935327;38128;Yes;998
2022-04-14;35.200235;-89.936743;38128;No;998
2022-04-14;35.202288;-89.935327;38128;No;998
2022-04-14;35.20099;-89.935722;38128;No;998
2022-04-14;35.200475;-89.937573;38128;No;998
2022-04-18;35.20519;-89.905436;38128;Yes;4
2022-04-18;35.182936;-89.919975;38128;Yes;1
2022-04-18;35.252447;-89.936475;38128;No;379
2022-04-18;35.200739;-89.901193;38128;No;499
2022-04-18;35.226843;-89.943719;38128;Yes;3
2022-04-18;35.252668;-89.935637;38128;No;379
2022-04-18;35.200942;-89.913934;38128;No;607
2022-04-18;35.260487;-89.926;38128;Yes;523
2022-04-20;35.199796;-89.937666;38128;Yes;998
2022-04-20;35.198358;-89.939018;38128;Yes;470
2022-04-20;35.198047;-89.939401;38128;Yes;470
2022-04-20;35.198483;-89.940203;38128;No;470
2022-04-20;35.198483;-89.940203;38128;No;470
2022-04-21;35.196207;-89.909101;38128;No;824
2022-04-21;35.229502;-89.944803;38128;No;1
2022-04-21;35.243081;-89.940223;38128;Yes;4
2022-04-21;35.196102;-89.910796;38128;No;824
2022-04-21;35.19492;-89.909714;38128;Yes;824
2022-04-21;35.196673;-89.910368;38128;No;824
2022-04-21;35.194504;-89.909102;38128;Yes;824
2022-04-21;35.195013;-89.909458;38128;Yes;824
2022-04-21;35.196451;-89.909498;38128;Yes;824
2022-04-21;35.195355;-89.909094;38128;Yes;824
2022-04-21;35.195128;-89.910588;38128;No;824
2022-04-21;35.210907;-89.937409;38128;Yes;1
2022-04-21;35.194312;-89.910351;38128;No;824
2022-04-22;35.258423;-89.928565;38128;Yes;523
2022-04-25;35.233614;-89.924282;38128;No;74
2022-04-25;35.236092;-89.922816;38128;Yes;212
2022-04-25;35.234774;-89.924872;38128;Yes;126
2022-04-25;35.210061;-89.952684;38128;No;320
2022-04-25;35.188327;-89.924396;38128;Yes;1
2022-04-25;35.236379;-89.924329;38128;No;212
2022-04-25;35.236132;-89.924874;38128;No;212
2022-04-25;35.236092;-89.922816;38128;No;212
2022-04-25;35.234888;-89.923364;38128;No;225
2022-04-25;35.222118;-89.917899;38128;Yes;1
2022-04-25;35.201366;-89.934937;38128;No;998
2022-04-25;35.222662;-89.924417;38128;Yes;1
2022-04-26;35.199796;-89.937666;38128;No;998
2022-04-26;35.246363;-89.916701;38128;Yes;2
2022-04-26;35.20773;-89.918076;38128;Yes;30
2022-04-26;35.19947;-89.939607;38128;No;470
2022-04-27;35.201568;-89.914231;38128;No;607
2022-04-27;35.209528;-89.908473;38128;Yes;2
2022-04-27;35.246833;-89.955063;38128;Yes;1
2022-04-27;35.251679;-89.899524;38128;No;1
2022-04-27;35.250877;-89.934763;38128;No;379
2022-04-27;35.250753;-89.940355;38128;No;422
2022-04-27;35.250877;-89.934763;38128;No;379
2022-04-27;35.249348;-89.940987;38128;No;422
2022-04-27;35.245308;-89.947966;38128;No;2
2022-04-27;35.248534;-89.940195;38128;Yes;422
2022-04-28;35.218778;-89.930423;38128;No;3
2022-04-28;35.25532;-89.939126;38128;Yes;3
2022-05-02;35.212696;-89.921963;38128;Yes;140
2022-05-03;35.230863;-89.923595;38128;Yes;14
2022-05-03;35.209177;-89.912396;38128;No;4
2022-05-03;35.198919;-89.940409;38128;Yes;470
2022-05-03;35.249014;-89.954262;38128;No;1
2022-05-03;35.19845;-89.939715;38128;No;470
2022-05-03;35.207088;-89.911327;38128;No;5
2022-05-04;35.244727;-89.926618;38128;No;3
2022-05-04;35.194263;-89.902694;38128;No;567
2022-05-04;35.200501;-89.897444;38128;Yes;202
2022-05-04;35.194907;-89.900365;38128;Yes;567
2022-05-04;35.194801;-89.90123;38128;Yes;567
2022-05-04;35.195412;-89.901297;38128;Yes;567
2022-05-04;35.200065;-89.897714;38128;Yes;202
2022-05-04;35.201346;-89.900461;38128;Yes;499
2022-05-04;35.200873;-89.900601;38128;Yes;499
2022-05-04;35.194801;-89.90123;38128;No;567
2022-05-04;35.194128;-89.901041;38128;Yes;567
2022-05-04;35.193628;-89.901453;38128;No;567
2022-05-04;35.194913;-89.901653;38128;Yes;567
2022-05-05;35.246641;-89.947134;38128;Yes;4
2022-05-05;35.19492;-89.909714;38128;Yes;824
2022-05-05;35.203536;-89.925262;38128;Yes;381
2022-05-06;35.237088;-89.936786;38128;No;1
2022-05-06;35.248658;-89.939968;38128;No;422
2022-05-06;35.202773;-89.916875;38128;Yes;22
2022-05-06;35.201568;-89.934822;38128;Yes;998
2022-05-06;35.202189;-89.935568;38128;Yes;998
2022-05-06;35.250258;-89.940374;38128;No;422
2022-05-09;35.20936;-89.922518;38128;Yes;32
2022-05-09;35.245277;-89.957714;38128;No;4
2022-05-10;35.237118;-89.938415;38128;Yes;4
2022-05-10;35.217547;-89.924398;38128;Yes;1
2022-05-10;35.249411;-89.940904;38128;Yes;422
2022-05-10;35.205429;-89.961922;38128;Yes;1
2022-05-11;35.249815;-89.952006;38128;Yes;2
2022-05-11;35.258189;-89.925085;38128;No;523
2022-05-11;35.197169;-89.89758;38128;Yes;2
2022-05-11;35.256375;-89.940406;38128;Yes;1
2022-05-11;35.222411;-89.89575;38128;No;248
2022-05-12;35.200492;-89.901845;38128;Yes;499
2022-05-12;35.201536;-89.901622;38128;Yes;499
2022-05-12;35.209793;-89.952198;38128;No;320
2022-05-12;35.200501;-89.897444;38128;Yes;202
2022-05-13;35.252299;-89.936324;38128;No;379
2022-05-13;35.250662;-89.935242;38128;No;379
2022-05-13;35.219221;-89.926891;38128;Yes;200
2022-05-16;35.249777;-89.941915;38128;Yes;422
2022-05-16;35.236733;-89.938481;38128;No;2
2022-05-16;35.24837;-89.940559;38128;Yes;422
2022-05-16;35.249348;-89.940987;38128;Yes;422
2022-05-16;35.233614;-89.924282;38128;Yes;74
2022-05-17;35.200991;-89.901601;38128;Yes;499
2022-05-17;35.200991;-89.901601;38128;No;499
2022-05-17;35.247004;-89.937087;38128;No;3
2022-05-18;35.219648;-89.931964;38128;No;4
2022-05-18;35.219697;-89.925906;38128;No;200
2022-05-18;35.248539;-89.953662;38128;Yes;1
2022-05-18;35.238504;-89.907441;38128;Yes;17
2022-05-18;35.210026;-89.92448;38128;No;113
2022-05-19;35.250763;-89.936277;38128;No;379
2022-05-19;35.20379;-89.914801;38128;Yes;280
2022-05-19;35.203532;-89.917233;38128;No;123
2022-05-19;35.204001;-89.914649;38128;No;280
2022-05-19;35.203601;-89.914195;38128;Yes;280
2022-05-19;35.203601;-89.914195;38128;No;280
2022-05-19;35.210594;-89.896921;38128;Yes;206
2022-05-19;35.203712;-89.947439;38128;No;2
2022-05-19;35.203601;-89.914195;38128;Yes;280
2022-05-19;35.20379;-89.914801;38128;Yes;280
2022-05-19;35.203922;-89.914064;38128;No;280
2022-05-20;35.22111;-89.896805;38128;No;88
2022-05-20;35.248692;-89.941707;38128;Yes;422
2022-05-20;35.198812;-89.903987;38128;No;534
2022-05-20;35.249934;-89.94033;38128;Yes;422
2022-05-20;35.249648;-89.939955;38128;Yes;422
2022-05-20;35.249976;-89.941012;38128;Yes;422
2022-05-20;35.198643;-89.904167;38128;Yes;534
2022-05-20;35.199097;-89.90452;38128;Yes;534
2022-05-20;35.249348;-89.940987;38128;No;422
2022-05-20;35.199479;-89.905136;38128;No;534
2022-05-20;35.222001;-89.894874;38128;Yes;248
2022-05-20;35.199479;-89.905136;38128;Yes;534
2022-05-20;35.198885;-89.90466;38128;Yes;534
2022-05-20;35.201195;-89.915456;38128;No;57
2022-05-20;35.249032;-89.955274;38128;Yes;7
2022-05-20;35.199645;-89.904559;38128;Yes;534
2022-05-24;35.235524;-89.923771;38128;Yes;225
2022-05-24;35.233614;-89.924282;38128;No;74
2022-05-24;35.233614;-89.924282;38128;Yes;74
2022-05-24;35.236011;-89.923523;38128;Yes;212
2022-05-24;35.236019;-89.924188;38128;Yes;212
2022-05-25;35.202183;-89.914577;38128;No;607
2022-05-25;35.259663;-89.926384;38128;Yes;523
2022-05-25;35.202183;-89.914577;38128;Yes;607
2022-05-25;35.249992;-89.951371;38128;Yes;2
2022-05-25;35.202784;-89.914463;38128;Yes;607
2022-05-25;35.201996;-89.913964;38128;No;607
2022-05-25;35.181542;-89.933467;38128;Yes;291
2022-05-25;35.20676;-89.90992;38128;No;5
2022-05-25;35.212899;-89.900979;38128;No;2
2022-05-26;35.200492;-89.901845;38128;No;499
2022-05-26;35.198006;-89.906687;38128;No;5
2022-05-26;35.249646;-89.955342;38128;No;5
2022-05-27;35.219324;-89.921057;38128;No;4
2022-05-27;35.220767;-89.919646;38128;Yes;3
2022-05-31;35.224201;-89.921745;38128;No;4
2022-05-31;35.243035;-89.940526;38128;Yes;5
2022-05-31;35.206303;-89.949568;38128;Yes;4
2022-06-01;35.233622;-89.930873;38128;No;4
2022-06-01;35.201104;-89.939822;38128;Yes;5
2022-06-01;35.200669;-89.896738;38128;No;202
2022-06-01;35.217462;-89.916651;38128;Yes;4
2022-06-01;35.224473;-89.929032;38128;Yes;2
2022-06-01;35.201932;-89.900461;38128;No;499
2022-06-01;35.223544;-89.924284;38128;Yes;2
2022-06-01;35.200492;-89.901845;38128;Yes;499
2022-06-01;35.24664;-89.93787;38128;Yes;7
2022-06-01;35.223944;-89.939473;38128;Yes;1
2022-06-01;35.201346;-89.900461;38128;Yes;499
2022-06-01;35.235374;-89.924389;38128;Yes;126
2022-06-01;35.220933;-89.917537;38128;Yes;5
2022-06-01;35.201346;-89.900461;38128;Yes;499
2022-06-01;35.200492;-89.901845;38128;Yes;499
2022-06-01;35.200966;-89.897354;38128;Yes;202
2022-06-02;35.223784;-89.901771;38128;Yes;2
2022-06-06;35.240431;-89.937691;38128;No;2
2022-06-06;35.20193;-89.901329;38128;No;499
2022-06-06;35.252641;-89.93849;38128;Yes;43
2022-06-07;35.25468;-89.937125;38128;No;97
2022-06-07;35.232727;-89.907092;38128;No;1
2022-06-08;35.209177;-89.912396;38128;No;4
2022-06-08;35.224522;-89.908292;38128;No;1
2022-06-08;35.242898;-89.906202;38128;Yes;3
2022-06-08;35.244629;-89.925147;38128;Yes;25
2022-06-09;35.194956;-89.902237;38128;No;567
2022-06-09;35.194405;-89.900906;38128;No;567
2022-06-09;35.195274;-89.902114;38128;Yes;567
2022-06-09;35.193618;-89.901262;38128;Yes;567
2022-06-09;35.194907;-89.900365;38128;No;567
2022-06-09;35.194115;-89.900783;38128;Yes;567
2022-06-10;35.19624;-89.950703;38128;No;1
2022-06-10;35.244223;-89.953145;38128;No;3
2022-06-10;35.222452;-89.927248;38128;No;3
2022-06-10;35.253939;-89.900959;38128;No;6
2022-06-10;35.184572;-89.925038;38128;No;6
2022-06-13;35.251106;-89.953574;38128;No;2
2022-06-14;35.201733;-89.895934;38128;Yes;202
2022-06-14;35.193427;-89.900758;38128;Yes;567
2022-06-14;35.242386;-89.950059;38128;No;3
2022-06-14;35.19867;-89.938654;38128;No;470
2022-06-14;35.194618;-89.902242;38128;No;567
2022-06-14;35.250258;-89.940374;38128;Yes;422
2022-06-15;35.19492;-89.909714;38128;Yes;824
2022-06-15;35.211742;-89.898217;38128;No;206
2022-06-15;35.193799;-89.90947;38128;Yes;824
